,State,Month,Predicted Value,Value,State_encoded,Error,Absolute Error,Squared Error
291,Mississippi,4,28.573396317878043,18.0,24,10.573396317878043,10.573396317878043,111.79670969491696
292,Mississippi,4,28.573396317878043,21.1,24,7.473396317878041,7.473396317878041,55.85165252407307
293,Mississippi,4,28.573396317878043,26.0,24,2.573396317878043,2.573396317878043,6.6223686088682685
294,Mississippi,5,28.747883524130838,17.3,24,11.447883524130837,11.447883524130837,131.05403718206628
295,Mississippi,5,28.747883524130838,20.3,24,8.447883524130837,8.447883524130837,71.36673603728126
296,Mississippi,5,28.747883524130838,24.5,24,4.247883524130838,4.247883524130838,18.04451443458223
297,Mississippi,6,28.922370730383633,20.8,24,8.122370730383633,8.122370730383633,65.97290628179275
298,Mississippi,6,28.922370730383633,24.1,24,4.822370730383632,4.822370730383632,23.255259461260763
299,Mississippi,6,28.922370730383633,28.2,24,0.7223707303836342,0.7223707303836342,0.5218194721149851
300,Missouri,3,28.381167971968143,12.4,25,15.981167971968143,15.981167971968143,255.39772974826036
301,Missouri,3,28.381167971968143,17.7,25,10.681167971968144,10.681167971968144,114.08734924539806
302,Missouri,3,28.381167971968143,21.0,25,7.381167971968143,7.381167971968143,54.48164063040831
303,Missouri,4,28.55565517822094,14.2,25,14.355655178220939,14.355655178220939,206.08483559598164
304,Missouri,4,28.55565517822094,18.6,25,9.955655178220937,9.955655178220937,99.11507002763736
305,Missouri,4,28.55565517822094,21.2,25,7.355655178220939,7.355655178220939,54.10566310088851
306,Missouri,5,28.730142384473734,13.0,25,15.730142384473734,15.730142384473734,247.437379435817
307,Missouri,5,28.730142384473734,15.7,25,13.030142384473734,13.030142384473734,169.78461055965886
308,Missouri,5,28.730142384473734,20.8,25,7.930142384473733,7.930142384473733,62.88715823802674
309,Missouri,6,28.90462959072653,10.6,25,18.304629590726528,18.304629590726528,335.0594644537012
310,Missouri,6,28.90462959072653,16.2,25,12.70462959072653,12.70462959072653,161.40761303756415
311,Missouri,6,28.90462959072653,18.8,25,10.104629590726528,10.104629590726528,102.10353916578616
312,Montana,3,28.36342683231104,13.1,26,15.263426832311039,15.263426832311039,232.9721986653126
313,Montana,3,28.36342683231104,21.5,26,6.863426832311038,6.863426832311038,47.10662788248713
314,Montana,3,28.36342683231104,24.2,26,4.163426832311039,4.163426832311039,17.334122988007532
315,Montana,4,28.537914038563834,13.8,26,14.737914038563833,14.737914038563833,217.2061102080969
316,Montana,4,28.537914038563834,17.5,26,11.037914038563834,11.037914038563834,121.83554632272457
317,Montana,4,28.537914038563834,20.7,26,7.837914038563834,7.837914038563834,61.43289647591604
318,Montana,5,28.71240124481663,11.5,26,17.21240124481663,17.21240124481663,296.266756612565
319,Montana,5,28.71240124481663,18.2,26,10.51240124481663,10.51240124481663,110.51057993202222
320,Montana,5,28.71240124481663,21.4,26,7.3124012448166305,7.3124012448166305,53.471211965195806
321,Montana,6,28.886888451069424,15.5,26,13.386888451069424,13.386888451069424,179.20878240137594
322,Montana,6,28.886888451069424,19.2,26,9.686888451069425,9.686888451069425,93.83580786346221
323,Montana,6,28.886888451069424,22.7,26,6.186888451069425,6.186888451069425,38.27758870597623
324,Nebraska,3,28.345685692653934,13.9,27,14.445685692653933,14.445685692653933,208.67783513094656
325,Nebraska,3,28.345685692653934,15.8,27,12.545685692653933,12.545685692653933,157.3942294988616
326,Nebraska,3,28.345685692653934,19.0,27,9.345685692653934,9.345685692653934,87.34184106587644
327,Nebraska,4,28.52017289890673,10.1,27,18.420172898906728,18.420172898906728,339.3027696256179
328,Nebraska,4,28.52017289890673,15.2,27,13.32017289890673,13.32017289890673,177.4270060567693
329,Nebraska,4,28.52017289890673,17.8,27,10.720172898906728,10.720172898906728,114.9221069824543
330,Nebraska,5,28.694660105159524,8.4,27,20.294660105159522,20.294660105159522,411.8732287839535
331,Nebraska,5,28.694660105159524,16.8,27,11.894660105159524,11.894660105159524,141.48293901727357
332,Nebraska,5,28.694660105159524,17.6,27,11.094660105159523,11.094660105159523,123.09148284901832
333,Nebraska,6,28.86914731141232,11.5,27,17.36914731141232,17.36914731141232,301.6872783255418
334,Nebraska,6,28.86914731141232,17.8,27,11.06914731141232,11.06914731141232,122.52602220174657
335,Nebraska,6,28.86914731141232,19.8,27,9.06914731141232,9.06914731141232,82.2494329560973
336,Nevada,3,28.32794455299683,11.1,28,17.22794455299683,17.22794455299683,296.8020735211332
337,Nevada,3,28.32794455299683,18.2,28,10.12794455299683,10.12794455299683,102.57526086857816
338,Nevada,3,28.32794455299683,21.6,28,6.727944552996828,6.727944552996828,45.26523790819969
339,Nevada,4,28.502431759249625,17.2,28,11.302431759249625,11.302431759249625,127.74496367249458
340,Nevada,4,28.502431759249625,21.7,28,6.802431759249625,6.802431759249625,46.273077839247954
341,Nevada,4,28.502431759249625,26.2,28,2.3024317592496253,2.3024317592496253,5.301192006001324
342,Nevada,5,28.67691896550242,13.4,28,15.27691896550242,15.27691896550242,233.3842530785275
343,Nevada,5,28.67691896550242,15.7,28,12.97691896550242,12.97691896550242,168.4004258372164
344,Nevada,5,28.67691896550242,19.3,28,9.37691896550242,9.37691896550242,87.92660928559896
345,Nevada,6,28.851406171755215,15.5,28,13.351406171755215,13.351406171755215,178.26004676318325
346,Nevada,6,28.851406171755215,18.1,28,10.751406171755214,10.751406171755214,115.5927346700561
347,Nevada,6,28.851406171755215,22.9,28,5.951406171755217,5.951406171755217,35.41923542120608
348,New Hampshire,3,28.310203413339725,9.1,29,19.210203413339727,19.210203413339727,369.0319151818893
349,New Hampshire,3,28.310203413339725,13.9,29,14.410203413339724,14.410203413339724,207.65396241382786
350,New Hampshire,3,28.310203413339725,16.3,29,12.010203413339724,12.010203413339724,144.24498602979716
351,New Hampshire,4,28.48469061959252,14.5,29,13.98469061959252,13.98469061959252,195.57157172571902
352,New Hampshire,4,28.48469061959252,18.7,29,9.78469061959252,9.78469061959252,95.74017052114186
353,New Hampshire,4,28.48469061959252,22.3,29,6.184690619592519,6.184690619592519,38.2503980600757
354,New Hampshire,5,28.659177825845315,16.4,29,12.259177825845317,12.259177825845317,150.2874409656975
355,New Hampshire,5,28.659177825845315,19.5,29,9.159177825845315,9.159177825845315,83.89053844545651
356,New Hampshire,5,28.659177825845315,24.1,29,4.559177825845314,4.559177825845314,20.786102447679603
357,New Hampshire,6,28.83366503209811,13.3,29,15.53366503209811,15.53366503209811,241.2947493294276
358,New Hampshire,6,28.83366503209811,16.2,29,12.633665032098111,12.633665032098111,159.60949214325856
359,New Hampshire,6,28.83366503209811,21.4,29,7.433665032098112,7.433665032098112,55.259375809438225
360,New Jersey,3,28.29246227368262,11.1,30,17.192462273682622,17.192462273682622,295.58075903200023
361,New Jersey,3,28.29246227368262,15.9,30,12.39246227368262,12.39246227368262,153.573121204647
362,New Jersey,3,28.29246227368262,19.7,30,8.59246227368262,8.59246227368262,73.83040792465911
363,New Jersey,4,28.466949479935415,12.2,30,16.266949479935416,16.266949479935416,264.6136453827711
364,New Jersey,4,28.466949479935415,14.9,30,13.566949479935415,13.566949479935415,184.06211819111982
365,New Jersey,4,28.466949479935415,18.6,30,9.866949479935414,9.866949479935414,97.35669203959773
366,New Jersey,5,28.64143668618821,10.7,30,17.94143668618821,17.94143668618821,321.89515036450024
367,New Jersey,5,28.64143668618821,13.8,30,14.84143668618821,14.84143668618821,220.26824291013327
368,New Jersey,5,28.64143668618821,16.5,30,12.14143668618821,12.14143668618821,147.41448480471695
369,New Jersey,6,28.815923892441006,11.1,30,17.715923892441005,17.715923892441005,313.85395936276205
370,New Jersey,6,28.815923892441006,12.3,30,16.515923892441005,16.515923892441005,272.77574202090364
371,New Jersey,6,28.815923892441006,15.9,30,12.915923892441006,12.915923892441006,166.82108999532844
372,New Mexico,3,28.274721134025516,16.3,31,11.974721134025515,11.974721134025515,143.3939462376773
373,New Mexico,3,28.274721134025516,19.3,31,8.974721134025515,8.974721134025515,80.54561943352422
374,New Mexico,3,28.274721134025516,24.4,31,3.874721134025517,3.874721134025517,15.013463866463988
375,New Mexico,4,28.44920834027831,13.9,31,14.54920834027831,14.54920834027831,211.67946332882394
376,New Mexico,4,28.44920834027831,19.0,31,9.449208340278311,9.449208340278311,89.28753825798519
377,New Mexico,4,28.44920834027831,21.5,31,6.949208340278311,6.949208340278311,48.291496556593636
378,New Mexico,5,28.623695546531106,14.4,31,14.223695546531106,14.223695546531106,202.3135150004088
379,New Mexico,5,28.623695546531106,16.5,31,12.123695546531106,12.123695546531106,146.9839937049782
380,New Mexico,5,28.623695546531106,19.9,31,8.723695546531108,8.723695546531108,76.10286398856668
381,New Mexico,6,28.7981827527839,16.9,31,11.898182752783903,11.898182752783903,141.56675281864435
382,New Mexico,6,28.7981827527839,18.9,31,9.898182752783903,9.898182752783903,97.97402180750872
383,New Mexico,6,28.7981827527839,23.6,31,5.1981827527839,5.1981827527839,27.021103931340008
384,New York,3,28.25697999436841,11.3,32,16.95697999436841,16.95697999436841,287.5391705294105
385,New York,3,28.25697999436841,15.8,32,12.45697999436841,12.45697999436841,155.1763505800948
386,New York,3,28.25697999436841,19.0,32,9.256979994368411,9.256979994368411,85.69167861613698
387,New York,4,28.431467200621206,11.1,32,17.331467200621205,17.331467200621205,300.3797553262086
388,New York,4,28.431467200621206,13.2,32,15.231467200621207,15.231467200621207,231.99759308359964
389,New York,4,28.431467200621206,16.6,32,11.831467200621205,11.831467200621205,139.98361611937537
390,New York,5,28.605954406874,11.6,32,17.005954406874004,17.005954406874004,289.20248528867734
391,New York,5,28.605954406874,14.8,32,13.805954406874001,13.805954406874001,190.60437708468365
392,New York,5,28.605954406874,17.8,32,10.805954406874001,10.805954406874001,116.76865064343964
393,New York,6,28.780441613126797,11.9,32,16.8804416131268,16.8804416131268,284.9493090541829
394,New York,6,28.780441613126797,16.1,32,12.680441613126796,12.680441613126796,160.7935995039177
395,New York,6,28.780441613126797,18.9,32,9.880441613126798,9.880441613126798,97.6231264704077
396,North Carolina,3,28.1826986147964,15.3,33,12.8826986147964,12.8826986147964,165.9639235996771
397,North Carolina,3,28.1826986147964,18.3,33,9.8826986147964,9.8826986147964,97.66773191089868
398,North Carolina,3,28.1826986147964,22.2,33,5.982698614796401,5.982698614796401,35.792682715486784
399,North Carolina,4,28.357185821049196,11.3,33,17.057185821049195,17.057185821049195,290.94758813380173
400,North Carolina,4,28.357185821049196,14.7,33,13.657185821049197,13.657185821049197,186.51872455066723
401,North Carolina,4,28.357185821049196,17.9,33,10.457185821049197,10.457185821049197,109.35273529595239
402,North Carolina,5,28.53167302730199,13.5,33,15.031673027301991,15.031673027301991,225.9511939997182
403,North Carolina,5,28.53167302730199,18.6,33,9.93167302730199,9.93167302730199,98.63812912123787
404,North Carolina,5,28.53167302730199,21.1,33,7.43167302730199,7.43167302730199,55.229763984727924
405,North Carolina,6,28.706160233554787,10.9,33,17.806160233554785,17.806160233554785,317.05934226302776
406,North Carolina,6,28.706160233554787,16.0,33,12.706160233554787,12.706160233554787,161.44650788076902
407,North Carolina,6,28.706160233554787,18.4,33,10.306160233554788,10.306160233554788,106.21693875970608
408,North Dakota,3,28.164957475139296,15.2,34,12.964957475139297,12.964957475139297,168.09012233217032
409,North Dakota,3,28.164957475139296,16.5,34,11.664957475139296,11.664957475139296,136.07123289680814
410,North Dakota,3,28.164957475139296,20.7,34,7.464957475139297,7.464957475139297,55.72559010563807
411,North Dakota,4,28.33944468139209,8.9,34,19.43944468139209,19.43944468139209,377.8920095209032
412,North Dakota,4,28.33944468139209,15.6,34,12.739444681392092,12.739444681392092,162.29345079024927
413,North Dakota,4,28.33944468139209,17.9,34,10.439444681392093,10.439444681392093,108.98200525584565
414,North Dakota,5,28.513931887644887,15.5,34,13.013931887644887,13.013931887644887,169.36242317626042
415,North Dakota,5,28.513931887644887,19.0,34,9.513931887644887,9.513931887644887,90.5148999627462
416,North Dakota,5,28.513931887644887,24.2,34,4.3139318876448876,4.3139318876448876,18.61000833123938
417,North Dakota,6,28.688419093897682,15.3,34,13.388419093897681,13.388419093897681,179.249765833844
418,North Dakota,6,28.688419093897682,18.6,34,10.08841909389768,10.08841909389768,101.77619981411931
419,North Dakota,6,28.688419093897682,20.2,34,8.488419093897683,8.488419093897683,72.05325871364676
420,Ohio,3,28.14721633548219,13.1,35,15.047216335482192,15.047216335482192,226.41871944680213
421,Ohio,3,28.14721633548219,19.3,35,8.84721633548219,8.84721633548219,78.27323688682293
422,Ohio,3,28.14721633548219,22.4,35,5.747216335482193,5.747216335482193,33.03049560683337
423,Ohio,4,28.321703541734987,13.3,35,15.021703541734986,15.021703541734986,225.65157729577342
424,Ohio,4,28.321703541734987,16.1,35,12.221703541734986,12.221703541734986,149.3700374620575
425,Ohio,4,28.321703541734987,19.5,35,8.821703541734987,8.821703541734987,77.82245337825961
426,Ohio,5,28.496190747987782,11.3,35,17.19619074798778,17.19619074798778,295.70897624118055
427,Ohio,5,28.496190747987782,14.7,35,13.796190747987783,13.796190747987783,190.3348791548637
428,Ohio,5,28.496190747987782,17.6,35,10.89619074798778,10.89619074798778,118.72697281653451
429,Ohio,6,28.670677954240578,12.7,35,15.970677954240578,15.970677954240578,255.06255431806602
430,Ohio,6,28.670677954240578,18.7,35,9.970677954240578,9.970677954240578,99.41441886717908
431,Ohio,6,28.670677954240578,20.7,35,7.970677954240578,7.970677954240578,63.531707050216774
432,Oklahoma,3,28.129475195825087,14.7,36,13.429475195825088,13.429475195825088,180.35080403528127
433,Oklahoma,3,28.129475195825087,20.0,36,8.129475195825087,8.129475195825087,66.08836695953534
434,Oklahoma,3,28.129475195825087,23.1,36,5.029475195825086,5.029475195825086,25.295620745419782
435,Oklahoma,4,28.303962402077882,17.1,36,11.203962402077881,11.203962402077881,125.52877350717476
436,Oklahoma,4,28.303962402077882,21.8,36,6.503962402077882,6.503962402077882,42.30152692764269
437,Oklahoma,4,28.303962402077882,25.0,36,3.3039624020778824,3.3039624020778824,10.91616755434425
438,Oklahoma,5,28.478449608330678,14.9,36,13.578449608330677,13.578449608330677,184.37429376597552
439,Oklahoma,5,28.478449608330678,19.8,36,8.678449608330677,8.678449608330677,75.31548760433488
440,Oklahoma,5,28.478449608330678,23.5,36,4.978449608330678,4.978449608330678,24.784960502687877
441,Oklahoma,6,28.652936814583473,15.9,36,12.752936814583473,12.752936814583473,162.63739739675844
442,Oklahoma,6,28.652936814583473,20.3,36,8.352936814583472,8.352936814583472,69.77155342842389
443,Oklahoma,6,28.652936814583473,24.6,36,4.052936814583472,4.052936814583472,16.42629682300602
444,Oregon,3,28.111734056167982,14.8,37,13.311734056167982,13.311734056167982,177.20226358214248
445,Oregon,3,28.111734056167982,20.3,37,7.811734056167982,7.811734056167982,61.02318896429467
446,Oregon,3,28.111734056167982,22.7,37,5.411734056167983,5.411734056167983,29.28686549468837
447,Oregon,4,28.286221262420778,15.2,37,13.086221262420779,13.086221262420779,171.24918692903367
448,Oregon,4,28.286221262420778,18.9,37,9.38622126242078,9.38622126242078,88.10114958711992
449,Oregon,4,28.286221262420778,23.0,37,5.286221262420778,5.286221262420778,27.94413523526952
450,Oregon,5,28.460708468673573,15.2,37,13.260708468673574,13.260708468673574,175.84638909115105
451,Oregon,5,28.460708468673573,20.0,37,8.460708468673573,8.460708468673573,71.58358779188472
452,Oregon,5,28.460708468673573,22.8,37,5.6607084686735725,5.6607084686735725,32.0436203673127
453,Oregon,6,28.63519567492637,15.5,37,13.135195674926369,13.135195674926369,172.53336541860438
454,Oregon,6,28.63519567492637,18.8,37,9.835195674926368,9.835195674926368,96.73107396409033
455,Oregon,6,28.63519567492637,23.6,37,5.035195674926367,5.035195674926367,25.353195484797194
456,Pennsylvania,3,28.093992916510878,14.0,38,14.093992916510878,14.093992916510878,198.6406363306588
457,Pennsylvania,3,28.093992916510878,17.6,38,10.493992916510877,10.493992916510877,110.12388733178045
458,Pennsylvania,3,28.093992916510878,21.8,38,6.293992916510877,6.293992916510877,39.6143468330891
459,Pennsylvania,4,28.268480122763673,14.0,38,14.268480122763673,14.268480122763673,203.58952501370206
460,Pennsylvania,4,28.268480122763673,18.2,38,10.068480122763674,10.068480122763674,101.37429198248721
461,Pennsylvania,4,28.268480122763673,21.4,38,6.868480122763675,6.868480122763675,47.17601919679971
462,Pennsylvania,5,28.44296732901647,15.4,38,13.042967329016468,13.042967329016468,170.11899674579098
463,Pennsylvania,5,28.44296732901647,21.2,38,7.242967329016469,7.242967329016469,52.46057572919997
464,Pennsylvania,5,28.44296732901647,24.5,38,3.9429673290164686,3.9429673290164686,15.546991357691265
465,Pennsylvania,6,28.617454535269264,11.3,38,17.317454535269263,17.317454535269263,299.894231581118
466,Pennsylvania,6,28.617454535269264,16.2,38,12.417454535269265,12.417454535269265,154.19317713547923
467,Pennsylvania,6,28.617454535269264,18.8,38,9.817454535269263,9.817454535269263,96.38241355207903
468,Rhode Island,3,28.076251776853773,10.6,39,17.476251776853772,17.476251776853772,305.41937616798464
469,Rhode Island,3,28.076251776853773,11.3,39,16.776251776853773,16.776251776853773,281.4426236803894
470,Rhode Island,3,28.076251776853773,14.9,39,13.176251776853773,13.176251776853773,173.6136108870422
471,Rhode Island,4,28.25073898310657,14.4,39,13.850738983106568,13.850738983106568,191.84297037814798
472,Rhode Island,4,28.25073898310657,19.4,39,8.85073898310657,8.85073898310657,78.33558054708233
473,Rhode Island,4,28.25073898310657,22.3,39,5.950738983106568,5.950738983106568,35.41129444506419
474,Rhode Island,5,28.425226189359364,12.3,39,16.125226189359363,16.125226189359363,260.0229196580011
475,Rhode Island,5,28.425226189359364,15.8,39,12.625226189359363,12.625226189359363,159.39633633248556
476,Rhode Island,5,28.425226189359364,18.4,39,10.025226189359365,10.025226189359365,100.50516014781691
477,Rhode Island,6,28.59971339561216,15.4,39,13.199713395612159,13.199713395612159,174.23243372630307
478,Rhode Island,6,28.59971339561216,18.3,39,10.299713395612159,10.299713395612159,106.08409603175255
479,Rhode Island,6,28.59971339561216,21.5,39,7.099713395612159,7.099713395612159,50.405930299834736
480,South Carolina,3,28.05851063719667,17.7,40,10.35851063719667,10.35851063719667,107.29874262091656
481,South Carolina,3,28.05851063719667,20.6,40,7.458510637196667,7.458510637196667,55.62938092517584
482,South Carolina,3,28.05851063719667,25.4,40,2.6585106371966702,2.6585106371966702,7.067678808087845
483,South Carolina,4,28.232997843449464,13.5,40,14.732997843449464,14.732997843449464,217.06122545508657
484,South Carolina,4,28.232997843449464,19.2,40,9.032997843449465,9.032997843449465,81.59505003976268
485,South Carolina,4,28.232997843449464,22.2,40,6.032997843449465,6.032997843449465,36.39706297906589
486,South Carolina,5,28.40748504970226,10.4,40,18.00748504970226,18.00748504970226,324.2695178152504
487,South Carolina,5,28.40748504970226,14.6,40,13.80748504970226,13.80748504970226,190.6466433977514
488,South Carolina,5,28.40748504970226,17.1,40,11.307485049702258,11.307485049702258,127.85921814924008
489,South Carolina,6,28.581972255955055,13.4,40,15.181972255955055,15.181972255955055,230.492281580589
490,South Carolina,6,28.581972255955055,17.0,40,11.581972255955055,11.581972255955055,134.14208133771263
491,South Carolina,6,28.581972255955055,20.5,40,8.081972255955055,8.081972255955055,65.31827554602724
492,South Dakota,3,28.040769497539564,9.3,41,18.740769497539564,18.740769497539564,351.2164413599093
493,South Dakota,3,28.040769497539564,18.5,41,9.540769497539564,9.540769497539564,91.02628260518135
494,South Dakota,3,28.040769497539564,20.0,41,8.040769497539564,8.040769497539564,64.65397411256265
495,South Dakota,4,28.21525670379236,12.5,41,15.71525670379236,15.71525670379236,246.9692932660907
496,South Dakota,4,28.21525670379236,15.0,41,13.21525670379236,13.21525670379236,174.6430097471289
497,South Dakota,4,28.21525670379236,18.5,41,9.71525670379236,9.71525670379236,94.38621282058239
498,South Dakota,5,28.389743910045155,11.5,41,16.889743910045155,16.889743910045155,285.2634493469074
499,South Dakota,5,28.389743910045155,17.1,41,11.289743910045154,11.289743910045154,127.45831755440163
500,South Dakota,5,28.389743910045155,19.1,41,9.289743910045154,9.289743910045154,86.29934191422102
501,South Dakota,6,28.56423111629795,8.7,41,19.86423111629795,19.86423111629795,394.58767784169976
502,South Dakota,6,28.56423111629795,15.7,41,12.864231116297951,12.864231116297951,165.48844221352843
503,South Dakota,6,28.56423111629795,18.2,41,10.364231116297951,10.364231116297951,107.41728663203867
504,Tennessee,3,28.02302835788246,14.9,42,13.12302835788246,13.12302835788246,172.2138732817872
505,Tennessee,3,28.02302835788246,19.2,42,8.82302835788246,8.82302835788246,77.84582940399807
506,Tennessee,3,28.02302835788246,22.8,42,5.223028357882459,5.223028357882459,27.280025227244337
507,Tennessee,4,28.197515564135255,17.2,42,10.997515564135256,10.997515564135256,120.94534858339719
508,Tennessee,4,28.197515564135255,19.3,42,8.897515564135254,8.897515564135254,79.16578321402909
509,Tennessee,4,28.197515564135255,24.7,42,3.4975155641352558,3.4975155641352558,12.232615121368356
510,Tennessee,5,28.37200277038805,13.3,42,15.07200277038805,15.07200277038805,227.16526751058504
511,Tennessee,5,28.37200277038805,17.8,42,10.57200277038805,10.57200277038805,111.7672425770926
512,Tennessee,5,28.37200277038805,21.7,42,6.672002770388051,6.672002770388051,44.51562096806583
513,Tennessee,6,28.546489976640846,13.9,42,14.646489976640845,14.646489976640845,214.51966863584076
514,Tennessee,6,28.546489976640846,18.4,42,10.146489976640847,10.146489976640847,102.95125884607317
515,Tennessee,6,28.546489976640846,21.4,42,7.146489976640847,7.146489976640847,51.0723189862281
516,Texas,3,28.005287218225355,16.1,43,11.905287218225354,11.905287218225354,141.73586374843998
517,Texas,3,28.005287218225355,19.4,43,8.605287218225357,8.605287218225357,74.0509681081527
518,Texas,3,28.005287218225355,24.1,43,3.9052872182253537,3.9052872182253537,15.251268256834322
519,Texas,4,28.17977442447815,17.1,43,11.079774424478149,11.079774424478149,122.7614012973201
520,Texas,4,28.17977442447815,22.1,43,6.079774424478149,6.079774424478149,36.96365705253861
521,Texas,4,28.17977442447815,26.6,43,1.579774424478149,1.579774424478149,2.4956872322352672
522,Texas,5,28.354261630730946,15.3,43,13.054261630730945,13.054261630730945,170.41374672357415
523,Texas,5,28.354261630730946,18.2,43,10.154261630730947,10.154261630730947,103.1090292653347
524,Texas,5,28.354261630730946,21.7,43,6.654261630730947,6.654261630730947,44.279197850218075
525,Texas,6,28.52874883698374,12.7,43,15.828748836983742,15.828748836983742,250.54928974431417
526,Texas,6,28.52874883698374,15.6,43,12.928748836983742,12.928748836983742,167.15254648980846
527,Texas,6,28.52874883698374,18.8,43,9.72874883698374,9.72874883698374,94.64855393311248
528,Utah,3,27.98754607856825,14.7,44,13.287546078568251,13.287546078568251,176.5588807900745
529,Utah,3,27.98754607856825,19.7,44,8.287546078568251,8.287546078568251,68.683420004392
530,Utah,3,27.98754607856825,23.0,44,4.987546078568251,4.987546078568251,24.875615885841533
531,Utah,4,28.162033284821046,14.8,44,13.362033284821045,13.362033284821045,178.5439335046655
532,Utah,4,28.162033284821046,18.9,44,9.262033284821047,9.262033284821047,85.78526056913296
533,Utah,4,28.162033284821046,22.4,44,5.762033284821047,5.762033284821047,33.20102757538563
534,Utah,5,28.33652049107384,15.8,44,12.53652049107384,12.53652049107384,157.1643460231143
535,Utah,5,28.33652049107384,19.9,44,8.436520491073843,8.436520491073843,71.17487799630884
536,Utah,5,28.33652049107384,23.6,44,4.73652049107384,4.73652049107384,22.43462636236237
537,Utah,6,28.511007697326637,13.2,44,15.311007697326637,15.311007697326637,234.42695670759554
538,Utah,6,28.511007697326637,17.3,44,11.211007697326636,11.211007697326636,125.68669358951708
539,Utah,6,28.511007697326637,20.5,44,8.011007697326637,8.011007697326637,64.17624432662662
540,Vermont,3,27.969804938911146,13.9,45,14.069804938911146,14.069804938911146,197.95941101900846
541,Vermont,3,27.969804938911146,16.3,45,11.669804938911145,11.669804938911145,136.18434731223496
542,Vermont,3,27.969804938911146,21.5,45,6.469804938911146,6.469804938911146,41.85837594755906
543,Vermont,4,28.14429214516394,14.7,45,13.444292145163942,13.444292145163942,180.74899128451688
544,Vermont,4,28.14429214516394,16.6,45,11.54429214516394,11.54429214516394,133.27068113289386
545,Vermont,4,28.14429214516394,24.2,45,3.944292145163942,3.944292145163942,15.557440526401972
546,Vermont,5,28.318779351416737,15.4,45,12.918779351416736,12.918779351416736,166.89485993059142
547,Vermont,5,28.318779351416737,18.5,45,9.818779351416737,9.818779351416737,96.40842795180767
548,Vermont,5,28.318779351416737,21.6,45,6.718779351416735,6.718779351416735,45.14199597302389
549,Vermont,6,28.493266557669532,14.0,45,14.493266557669532,14.493266557669532,210.05477551166206
550,Vermont,6,28.493266557669532,18.2,45,10.293266557669533,10.293266557669533,105.95133642723799
551,Vermont,6,28.493266557669532,21.6,45,6.893266557669531,6.893266557669531,47.517123835085144
552,Virginia,3,27.95206379925404,14.8,46,13.15206379925404,13.15206379925404,172.97678217964864
553,Virginia,3,27.95206379925404,16.8,46,11.15206379925404,11.15206379925404,124.36852698263247
554,Virginia,3,27.95206379925404,19.5,46,8.452063799254041,8.452063799254041,71.43738246666067
555,Virginia,4,28.126551005506837,12.6,46,15.526551005506837,15.526551005506837,241.07378612660537
556,Virginia,4,28.126551005506837,15.8,46,12.326551005506836,12.326551005506836,151.94385969136158
557,Virginia,4,28.126551005506837,18.9,46,9.226551005506838,9.226551005506838,85.12924345721925
558,Virginia,5,28.301038211759632,13.6,46,14.701038211759633,14.701038211759633,216.12052450361685
559,Virginia,5,28.301038211759632,17.3,46,11.001038211759631,11.001038211759631,121.02284173659555
560,Virginia,5,28.301038211759632,20.7,46,7.601038211759633,7.601038211759633,57.77578189663008
561,Virginia,6,28.475525418012428,15.9,46,12.575525418012427,12.575525418012427,158.14383953907662
562,Virginia,6,28.475525418012428,17.0,46,11.475525418012428,11.475525418012428,131.6876836194493
563,Virginia,6,28.475525418012428,21.7,46,6.775525418012428,6.775525418012428,45.90774469013249
564,Washington,3,27.934322659596937,13.8,47,14.134322659596936,14.134322659596936,199.77907704559541
565,Washington,3,27.934322659596937,19.5,47,8.434322659596937,8.434322659596937,71.13779872619035
566,Washington,3,27.934322659596937,22.5,47,5.434322659596937,5.434322659596937,29.531862768608725
567,Washington,4,28.108809865849732,16.1,47,12.00880986584973,12.00880986584973,144.21151439412984
568,Washington,4,28.108809865849732,18.6,47,9.50880986584973,9.50880986584973,90.41746506488117
569,Washington,4,28.108809865849732,23.9,47,4.208809865849734,4.208809865849734,17.714080486874053
570,Washington,5,28.283297072102528,13.8,47,14.483297072102527,14.483297072102527,209.76589407877364
571,Washington,5,28.283297072102528,17.1,47,11.183297072102526,11.183297072102526,125.06613340289694
572,Washington,5,28.283297072102528,20.3,47,7.983297072102527,7.983297072102527,63.73303214144078
573,Washington,6,28.457784278355323,14.1,47,14.357784278355323,14.357784278355323,206.1459693837873
574,Washington,6,28.457784278355323,17.6,47,10.857784278355322,10.857784278355322,117.89147943529998
575,Washington,6,28.457784278355323,21.1,47,7.357784278355322,7.357784278355322,54.13698948681274
576,West Virginia,3,27.916581519939832,15.3,48,12.616581519939832,12.616581519939832,159.17812924928728
577,West Virginia,3,27.916581519939832,18.0,48,9.916581519939832,9.916581519939832,98.3385890416122
578,West Virginia,3,27.916581519939832,22.8,48,5.116581519939832,5.116581519939832,26.1794064501898
579,West Virginia,4,28.091068726192628,19.0,48,9.091068726192628,9.091068726192628,82.64753058435765
580,West Virginia,4,28.091068726192628,22.1,48,5.991068726192626,5.991068726192626,35.892904481963335
581,West Virginia,4,28.091068726192628,26.8,48,1.291068726192627,1.291068726192627,1.6668584557526525
582,West Virginia,5,28.265555932445423,14.7,48,13.565555932445424,13.565555932445424,184.02430775630523
583,West Virginia,5,28.265555932445423,19.2,48,9.065555932445424,9.065555932445424,82.18430436429642
